pond_id,week_index,culture_type,age_days,avg_weight_g,shrimp_count,biomass_kg,temperature_c,ph,salinity_ppt,do_mg_l,do_min_mg_l,nh3_mg_l,tan_mg_l,seaweed_biomass_kg,feed_input_kg,feeding_rate_actual,shrimp_seaweed_ratio,buffer_index,oxygen_stress,thermal_stress,weekly_growth_g
P06,340,IMTA,54,8.43944004116711,85793,724.045,29.604,7.547,29.867,5.163,4.949,0.0189,0.0992,146.628,214.777,0.29664,4.93796,37987.577,0,0,0.8347
P06,341,IMTA,55,8.78137797529189,76409,670.976,28.503,7.467,30.556,5.107,4.457,0.052,0.0414,149.494,149.164,0.22231,4.48831,14406.01,0,0,0.9408
P06,342,IMTA,56,8.975458092759068,75050,673.608,27.0,7.443,29.705,6.0,5.218,0.0746,0.1513,152.286,121.373,0.18018,4.42332,12083.081,0,0,0.8527
P06,343,IMTA,57,9.226048423410408,78633,725.472,28.659,7.598,30.393,6.372,6.227,0.0735,0.4052,155.0,237.525,0.32741,4.68046,13258.77,0,0,0.7981
P06,344,IMTA,58,8.406758052935656,71877,604.253,29.835,7.77,29.983,4.603,4.138,0.0805,0.0872,157.635,135.83,0.22479,3.83325,8906.644,0,0,0.8533
P06,345,IMTA,59,9.189210091604071,78547,721.785,31.0,7.61,30.251,5.483,4.954,0.0547,0.2028,160.187,164.48,0.22788,4.50588,15781.875,0,0,0.862
P06,346,IMTA,60,9.387154794377166,70649,663.193,30.459,7.687,29.556,5.528,5.043,0.0454,0.2458,162.657,214.637,0.32364,4.07726,19362.421,0,0,0.8663
P06,347,IMTA,61,9.732598964389538,78845,767.367,27.46,7.602,29.845,5.274,5.237,0.0137,0.3625,165.041,226.613,0.29531,4.64955,59368.668,0,0,0.8921
P06,348,IMTA,62,9.780810122939805,70092,685.557,27.21,7.673,28.733,4.893,4.269,0.0463,0.1844,167.34,179.326,0.26158,4.09678,17316.568,0,0,0.9061
P06,349,IMTA,63,9.606841635428252,83112,798.444,28.133,7.499,29.485,5.747,5.671,0.0751,0.2932,169.554,142.312,0.17824,4.70909,12803.483,0,0,0.9849
P06,350,IMTA,64,9.745441430722222,73684,718.083,28.064,7.483,30.794,5.577,4.958,0.0253,0.1101,171.682,166.157,0.23139,4.18264,36368.921,0,0,0.8464
P06,351,IMTA,65,9.820157320481897,81422,799.577,29.167,7.41,29.897,5.327,4.863,0.0431,0.1895,173.724,250.91,0.3138,4.60256,21007.216,0,0,0.8958
P06,352,IMTA,66,10.1229441315835,88112,891.953,27.063,7.74,30.239,5.913,5.321,0.0334,0.3308,175.683,184.374,0.20671,5.07706,30218.497,0,0,1.0172
P06,353,IMTA,67,9.757933804914586,78103,762.124,30.274,7.41,29.942,5.203,4.816,0.0593,0.2362,177.558,239.287,0.31397,4.29225,15308.833,0,0,0.9113
P06,354,IMTA,68,10.283556553826863,77997,802.087,29.054,7.77,29.611,5.322,4.753,0.0626,0.4674,179.351,230.744,0.28768,4.47215,15020.941,0,0,1.0107
P06,355,IMTA,69,10.619527684419692,75971,806.776,27.0,7.602,30.199,5.564,5.113,0.054,0.2243,181.064,273.028,0.33842,4.45574,18305.761,0,0,0.8634
P06,356,IMTA,70,10.519315485543375,84551,889.419,29.058,7.464,29.083,5.75,5.108,0.0102,0.2909,182.699,273.15,0.30711,4.86823,93729.987,0,0,1.0815
P06,357,IMTA,71,10.72433701085896,72225,774.565,28.742,7.648,30.123,5.402,4.871,0.0726,0.1394,184.256,219.867,0.28386,4.20374,13531.255,0,0,1.0293
P06,358,IMTA,72,10.210391816910953,71921,734.342,28.741,7.595,29.271,5.985,4.904,0.0154,0.1665,185.739,136.118,0.18536,3.95362,67936.71,0,0,1.0184
P06,359,IMTA,73,10.768581060316874,86452,930.965,28.532,7.62,29.762,6.617,6.276,0.0123,0.0717,187.15,210.007,0.22558,4.97444,92948.335,0,0,0.8748
P06,360,IMTA,74,11.285151549734236,75037,846.804,29.13,7.618,30.428,6.151,5.438,0.0568,0.0746,188.49,292.123,0.34497,4.49256,20048.502,0,0,1.0855
P06,361,IMTA,75,10.930641245282546,70409,769.616,27.158,7.77,30.21,5.714,5.12,0.0419,0.0506,189.763,241.891,0.3143,4.05567,25279.696,0,0,1.0802
P06,362,IMTA,76,11.174166729173587,83717,935.468,28.382,7.627,29.642,5.282,4.675,0.044,0.2339,190.97,265.524,0.28384,4.8985,22429.659,0,0,0.991
P06,363,IMTA,77,11.101338220169207,83364,925.452,29.169,7.533,30.747,4.733,4.522,0.0833,0.0885,192.114,256.605,0.27728,4.81719,10785.634,0,0,1.0243
P06,364,IMTA,78,11.037729083357215,79549,878.04,29.913,7.544,29.136,5.667,4.788,0.0442,0.1909,193.198,193.052,0.21987,4.54476,24195.417,0,0,1.0714
P06,365,IMTA,79,11.250891516555633,85778,965.079,29.965,7.583,30.576,5.782,5.378,0.0432,0.1439,194.224,216.198,0.22402,4.96888,25410.264,0,0,0.9966
P06,366,IMTA,80,12.248568712315443,71695,878.161,29.403,7.561,30.537,5.767,4.936,0.0629,0.1934,195.195,265.942,0.30284,4.49889,17616.178,0,0,1.1455
P06,367,IMTA,81,12.275011550465539,75579,927.733,31.0,7.651,29.534,5.725,5.353,0.0867,0.1804,196.112,236.566,0.25499,4.73062,12799.804,0,0,1.2431
P06,368,IMTA,82,12.000312163139245,82686,992.258,28.436,7.77,29.47,5.275,4.323,0.0158,0.2558,196.979,313.817,0.31627,5.03738,61727.926,0,0,1.2031
P06,369,IMTA,83,11.82396655396071,89305,1055.939,28.186,7.416,29.011,6.118,5.771,0.035,0.0791,197.797,188.52,0.17853,5.33849,33611.32,0,0,1.1571
P06,370,IMTA,84,11.999789566035265,81278,975.319,30.116,7.51,30.909,5.165,4.968,0.0466,0.5095,198.569,292.918,0.30033,4.91173,21534.403,0,0,1.0947
P06,371,IMTA,85,12.64555925133625,84314,1066.198,27.651,7.77,30.944,5.94,5.882,0.0791,0.3843,199.298,178.462,0.16738,5.34978,14774.389,0,0,1.2346
P06,372,IMTA,86,12.567869292109526,79161,994.885,27.0,7.563,30.552,5.177,4.306,0.0766,0.2524,199.984,198.051,0.19907,4.97482,13345.981,0,0,1.2081
P06,373,IMTA,87,12.401820124402137,71705,889.273,28.894,7.479,30.101,5.392,5.323,0.0649,0.3562,200.631,175.997,0.19791,4.43238,16423.375,0,0,1.1162
P06,374,IMTA,88,12.778857314910985,77117,985.467,29.832,7.77,30.047,4.855,4.629,0.0635,0.4089,201.24,239.494,0.24303,4.89696,15158.15,0,0,1.1309
P06,375,IMTA,89,12.96001968174051,85122,1103.183,30.328,7.527,29.192,6.058,4.91,0.0585,0.0934,201.814,206.865,0.18752,5.46633,20535.505,0,0,1.3634
P06,376,IMTA,90,13.60361181976951,84536,1149.995,28.527,7.632,29.93,5.842,4.622,0.0468,0.3746,202.354,339.853,0.29553,5.68308,24747.609,0,0,1.3036
P06,377,IMTA,91,12.900802872514731,75964,979.997,27.0,7.758,30.314,5.214,4.913,0.0683,0.0862,202.862,163.412,0.16675,4.83085,15256.353,0,0,1.1987
P06,378,IMTA,92,13.012750802511482,79999,1041.007,30.318,7.601,28.949,5.503,4.879,0.0319,0.3257,203.34,356.437,0.3424,5.11954,34048.848,0,0,1.1671
P06,379,IMTA,93,13.346093691840885,76278,1018.013,29.268,7.727,30.858,6.188,5.306,0.069,0.0892,203.789,212.568,0.20881,4.99542,18010.73,0,0,1.3349
P06,380,IMTA,94,13.688360393747466,84012,1149.987,31.0,7.448,29.755,5.599,4.876,0.0374,0.1061,204.211,174.082,0.15138,5.63135,29782.241,0,0,1.3242
P06,381,IMTA,95,13.623985124322367,75384,1027.03,27.0,7.571,30.246,5.086,4.311,0.0181,0.3187,204.608,269.995,0.26289,5.0195,54449.845,0,0,1.2793
P06,382,IMTA,96,13.682061333020496,71514,978.459,29.328,7.77,30.398,6.022,5.943,0.0143,0.1224,204.981,157.771,0.16124,4.77341,80780.6,0,0,1.2726
P06,383,IMTA,97,14.0,82142,1149.988,29.98,7.672,28.827,5.426,5.092,0.0207,0.2016,205.331,353.958,0.30779,5.60065,51366.15,0,0,1.2375
P06,384,IMTA,98,13.706765603021399,78446,1075.241,31.0,7.605,30.153,6.325,6.246,0.0802,0.1609,205.66,330.936,0.30778,5.22825,16025.788,0,0,1.3452
P06,385,IMTA,22,4.5,84067,378.301,27.547,7.431,30.108,4.764,4.196,0.0331,0.4055,50.0,55.739,0.14734,7.56603,6988.415,0,0,0.3842
P06,386,IMTA,23,4.639541020327802,82714,383.755,27.833,7.708,28.798,4.958,4.778,0.0715,0.3307,52.228,63.904,0.16652,7.34762,3572.073,0,0,0.5242
P06,387,IMTA,24,4.734036282442814,78158,370.003,27.0,7.73,29.679,5.634,4.982,0.0149,0.0833,54.543,123.484,0.33374,6.78374,19297.431,0,0,0.5857
P06,388,IMTA,25,5.096753969363508,75544,385.029,30.174,7.549,30.557,5.414,5.044,0.055,0.1706,56.942,95.823,0.24887,6.76179,5502.488,0,0,0.5973
P06,389,IMTA,26,4.900650013456716,75501,370.004,29.248,7.77,30.569,6.043,4.951,0.01,0.4347,59.426,54.273,0.14668,6.22632,32645.645,0,0,0.3743
P06,390,IMTA,27,4.826974210136877,76653,370.002,29.361,7.755,29.687,5.301,5.011,0.0808,0.1325,61.993,51.996,0.14053,5.96846,4017.593,0,0,0.5545
P06,391,IMTA,28,5.318659285184395,81507,433.508,27.645,7.77,29.72,5.717,5.283,0.0806,0.1521,64.642,147.227,0.33962,6.70633,4528.055,0,0,0.473
P06,392,IMTA,29,5.584689498263529,78170,436.555,28.95,7.41,30.259,5.696,4.952,0.0821,0.475,67.37,75.257,0.17239,6.47999,4618.331,0,0,0.497
P06,393,IMTA,30,5.246733550612085,74690,391.879,28.054,7.532,30.333,4.652,4.45,0.062,0.0663,70.175,103.694,0.26461,5.58434,5183.532,0,0,0.4832
P06,394,IMTA,31,5.238596415953011,86057,450.818,28.309,7.609,30.306,5.563,5.05,0.0621,0.1068,73.053,119.145,0.26429,6.1711,6436.266,0,0,0.516
P06,395,IMTA,32,5.431376681280549,75742,411.383,27.616,7.549,30.606,5.126,4.503,0.0144,0.2624,76.001,107.26,0.26073,5.41283,25269.645,0,0,0.4911
P06,396,IMTA,33,6.051010902196546,76149,460.778,27.741,7.606,29.222,5.466,4.626,0.0231,0.0943,79.016,141.13,0.30629,5.83148,17885.003,0,0,0.5109
P06,397,IMTA,34,5.669716847005814,82074,465.336,29.341,7.41,30.298,5.866,5.483,0.069,0.4867,82.091,110.287,0.237,5.66853,6881.015,0,0,0.5833
P06,398,IMTA,35,6.082362731785587,76682,466.408,30.612,7.441,29.922,4.798,4.508,0.0247,0.2056,85.223,84.319,0.18078,5.47281,15916.484,0,0,0.6213
P06,399,IMTA,36,5.948803409345675,78175,465.048,30.376,7.77,29.515,5.487,5.284,0.0179,0.4004,88.405,89.935,0.19339,5.26044,25682.094,0,0,0.5135
P06,400,IMTA,37,5.852516180536204,74548,436.293,28.453,7.715,30.275,5.766,5.368,0.0202,0.4878,91.631,127.881,0.29311,4.76139,24886.485,0,0,0.6027
P06,401,IMTA,38,6.4557963553923745,80712,521.06,28.01,7.41,29.732,5.545,4.92,0.0314,0.2967,94.896,128.308,0.24624,5.49083,16239.27,0,0,0.6838
P06,402,IMTA,39,6.972916763068317,77713,541.886,30.295,7.585,29.787,5.299,5.192,0.0449,0.1198,98.193,140.66,0.25958,5.51858,11326.554,0,0,0.6925
P06,403,IMTA,40,6.70950998407354,70781,474.906,28.434,7.417,30.072,4.666,4.306,0.0518,0.2591,101.515,162.869,0.34295,4.6782,8965.789,0,0,0.5902
P06,404,IMTA,41,6.707510985722928,79095,530.531,31.0,7.658,29.629,5.783,4.911,0.038,0.5061,104.854,88.652,0.1671,5.05972,15562.644,0,0,0.5191
P06,405,IMTA,42,6.831125637934598,71455,488.118,28.668,7.581,30.178,5.677,5.057,0.0399,0.1981,108.203,125.102,0.2563,4.51113,15028.786,0,0,0.6651
P06,406,IMTA,43,7.064169173013308,83836,592.232,29.676,7.749,30.144,5.854,5.032,0.0783,0.4296,111.556,166.394,0.28096,5.30884,8236.224,0,0,0.6583
P06,407,IMTA,44,7.1595787652674705,77929,557.939,29.23,7.469,30.287,5.606,5.335,0.0373,0.4568,114.904,117.747,0.21104,4.8557,16797.605,0,0,0.7148
P06,408,IMTA,45,7.384737944734598,81986,605.445,28.947,7.76,29.498,5.156,4.547,0.0343,0.1822,118.241,160.866,0.2657,5.12045,17272.523,0,0,0.6486
P06,409,IMTA,46,7.226298874988125,75063,542.428,28.269,7.41,30.044,5.665,4.991,0.01,0.3353,121.558,119.132,0.21963,4.46229,62602.308,0,0,0.6404
P06,410,IMTA,47,7.721197411833218,76868,593.513,27.0,7.716,30.067,5.67,5.33,0.0267,0.3709,124.85,159.728,0.26912,4.75382,25518.356,0,0,0.7114
P06,411,IMTA,48,7.643521566814376,82029,626.99,27.317,7.488,31.156,5.024,4.821,0.0535,0.0637,128.108,147.498,0.23525,4.89421,11800.961,0,0,0.6296
P06,412,IMTA,49,7.847401450490153,83619,656.192,29.002,7.657,29.552,5.53,5.025,0.0368,0.5188,131.328,114.902,0.1751,4.99659,19193.187,0,0,0.7248
P06,413,IMTA,50,8.022803791047146,73794,592.035,27.096,7.606,30.632,4.847,4.642,0.0173,0.3014,134.501,176.252,0.29771,4.4017,35716.099,0,0,0.7328
P06,414,IMTA,51,8.06249158277498,77985,628.753,29.166,7.542,31.6,5.733,5.369,0.0285,0.1632,137.624,151.194,0.24047,4.56865,26724.256,0,0,0.641
P06,415,IMTA,52,8.719380722967452,70113,611.342,29.729,7.583,30.51,5.077,4.906,0.086,0.0981,140.689,173.389,0.28362,4.34535,8207.092,0,0,0.8174
P06,416,IMTA,53,8.394864851388334,80048,671.992,30.306,7.571,28.998,5.577,4.495,0.0844,0.4269,143.692,170.339,0.25348,4.67662,9378.618,0,0,0.8082
P06,417,IMTA,54,7.894623942203421,80415,634.846,31.0,7.77,29.865,5.871,5.464,0.0576,0.3679,146.628,148.102,0.23329,4.32963,14690.896,0,0,0.763
P06,418,IMTA,55,8.828966594877057,75534,666.887,28.829,7.577,29.782,6.524,5.525,0.0833,0.3769,149.494,224.368,0.33644,4.46096,11570.746,0,0,0.8295
P06,419,IMTA,56,8.474393359191023,84177,713.349,30.494,7.549,30.018,5.041,4.8,0.0578,0.1123,152.286,234.671,0.32897,4.68428,13063.158,0,0,0.8251
P06,420,IMTA,57,8.747137300382015,89313,781.233,30.222,7.513,29.782,4.811,4.526,0.0162,0.0794,155.0,258.126,0.33041,5.04021,43322.486,0,0,0.9453
P06,421,IMTA,58,8.772315690970867,75983,666.547,28.094,7.687,29.647,5.254,5.018,0.0742,0.479,157.635,112.378,0.1686,4.22843,11013.253,0,0,0.851
P06,422,IMTA,59,8.782553037862007,75985,667.342,29.138,7.651,29.378,5.073,4.277,0.0657,0.2186,160.187,219.649,0.32914,4.16601,12190.165,0,0,0.9394
P06,423,IMTA,60,9.108347230619854,74714,680.521,29.933,7.641,29.0,5.186,4.665,0.0792,0.2104,162.657,117.111,0.17209,4.18379,10519.303,0,0,0.8669
P06,424,IMTA,61,9.264412491332221,71984,666.889,31.0,7.701,29.165,4.837,4.417,0.0563,0.1016,165.041,212.934,0.31929,4.04075,13921.448,0,0,0.9214
P06,425,IMTA,62,9.365279371649365,70084,656.356,27.763,7.41,30.07,4.835,4.59,0.0152,0.1088,167.34,225.912,0.34419,3.92229,49913.317,0,0,0.9358
P06,426,IMTA,63,9.887742506396036,78239,773.607,29.268,7.529,30.683,4.956,4.662,0.0108,0.4142,169.554,215.319,0.27833,4.56261,71407.122,0,0,0.911
P06,427,IMTA,64,9.552269577863905,73720,704.193,28.773,7.682,29.869,5.452,4.799,0.0665,0.4451,171.682,165.144,0.23451,4.10174,13874.012,0,0,0.8423
P06,428,IMTA,65,9.97624345189939,79788,795.985,29.821,7.539,30.632,5.786,5.287,0.0347,0.0911,173.724,231.637,0.29101,4.58188,28121.544,0,0,0.9435
P06,429,IMTA,66,10.060442621811898,71274,717.048,29.161,7.746,29.581,6.662,6.5,0.0625,0.2242,175.683,185.644,0.2589,4.08149,18425.544,0,0,1.0943
P06,430,IMTA,67,10.201095935497735,81304,829.39,28.376,7.59,29.586,5.113,5.033,0.0516,0.2532,177.558,181.55,0.2189,4.67109,17269.491,0,0,0.9684
P06,431,IMTA,68,10.334508973428882,75253,777.703,28.206,7.679,29.586,5.461,5.003,0.011,0.2106,179.351,124.362,0.15991,4.33619,81924.147,0,0,1.0642
P06,432,IMTA,69,10.51276089559558,74410,782.255,29.699,7.505,29.653,4.711,4.322,0.0814,0.1707,181.064,221.552,0.28322,4.32031,10357.068,0,0,0.825
P06,433,IMTA,70,10.694628701234189,71420,763.81,29.639,7.77,29.809,4.424,4.168,0.0678,0.0832,182.699,250.569,0.32805,4.18071,11752.82,0,0,1.0972
P06,434,IMTA,71,10.235447337975836,84855,868.529,28.47,7.624,31.299,5.667,4.992,0.0664,0.1772,184.256,228.571,0.26317,4.7137,15485.615,0,0,1.0526
P06,435,IMTA,72,10.452899217436817,79708,833.18,27.074,7.77,29.828,4.904,4.295,0.0508,0.1215,185.739,173.516,0.20826,4.48575,17598.153,0,0,1.0471
P06,436,IMTA,73,10.449728458177102,89431,934.53,29.581,7.557,30.014,5.138,4.864,0.0154,0.2978,187.15,260.451,0.2787,4.99349,58697.404,0,0,1.0413
P06,437,IMTA,74,11.519243166937999,88591,1020.501,29.389,7.635,30.184,5.017,4.065,0.0811,0.3493,188.49,344.867,0.33794,5.41408,11522.857,0,0,0.9759
P06,438,IMTA,75,11.286916193532873,88136,994.784,28.068,7.562,29.671,5.016,4.531,0.0683,0.2574,189.763,310.628,0.31226,5.24225,13743.682,0,0,1.0846
P06,439,IMTA,76,11.00460256981103,70133,771.786,29.226,7.462,30.427,5.095,4.858,0.0447,0.0965,190.97,242.314,0.31397,4.0414,21281.519,0,0,1.0687
P06,440,IMTA,77,11.542210282636285,76785,886.269,28.84,7.697,29.715,5.132,4.829,0.0561,0.2899,192.114,158.209,0.17851,4.61323,17274.489,0,0,1.1581
P06,441,IMTA,78,11.462447103790565,77461,887.893,29.646,7.563,29.248,5.569,4.51,0.0808,0.3964,193.198,185.255,0.20865,4.59575,13156.419,0,0,1.0467
P06,442,IMTA,79,11.173200479495534,76498,854.727,29.408,7.77,29.891,5.445,5.121,0.036,0.0837,194.224,284.806,0.33321,4.40072,28574.475,0,0,1.1172
P06,443,IMTA,80,12.041499394775732,87988,1059.507,28.179,7.654,29.246,5.751,5.365,0.0118,0.3338,195.195,243.733,0.23004,5.42794,87927.171,0,0,1.1423
P06,444,IMTA,81,11.706129383804441,83229,974.289,28.978,7.526,28.923,5.425,5.18,0.0828,0.21,196.112,172.37,0.17692,4.96802,12695.631,0,0,1.1568
P06,445,IMTA,82,11.965304539162393,89932,1076.064,29.663,7.598,30.457,5.691,5.538,0.0349,0.2353,196.979,213.083,0.19802,5.46284,31266.43,0,0,1.1158
P06,446,IMTA,83,12.412022984824395,73908,917.348,30.969,7.77,28.829,5.279,5.095,0.0767,0.2338,197.797,292.516,0.31887,4.63782,13441.128,0,0,1.0489
P06,447,IMTA,84,12.560423186395177,86323,1084.253,27.0,7.77,30.606,5.315,5.198,0.0422,0.3427,198.569,312.481,0.2882,5.46033,24457.228,0,0,1.1526
P06,448,IMTA,85,12.361636671677154,78117,965.654,27.0,7.566,29.217,5.936,5.729,0.01,0.1201,199.298,159.067,0.16472,4.84529,107553.281,0,0,1.1268
P06,449,IMTA,86,12.59377148345248,82038,1033.168,29.914,7.41,30.99,5.485,5.087,0.0633,0.2472,199.984,172.776,0.16723,5.16625,17059.929,0,0,1.2157
P06,450,IMTA,87,12.480452539243071,80848,1009.02,31.0,7.49,29.906,4.772,4.107,0.0781,0.332,200.631,164.402,0.16293,5.02923,12106.225,0,0,1.2134
P06,451,IMTA,88,12.653204935992953,89710,1135.119,29.629,7.439,30.514,5.383,4.75,0.0416,0.4735,201.24,352.211,0.31029,5.64061,25418.72,0,0,1.1379
P06,452,IMTA,89,13.079835235931078,76099,995.362,31.0,7.762,28.886,5.494,5.239,0.0599,0.0452,201.814,320.819,0.32231,4.93207,18204.309,0,0,1.2241
P06,453,IMTA,90,13.726627517484626,78085,1071.844,27.273,7.753,30.539,5.684,5.407,0.0554,0.1378,202.354,281.178,0.26233,5.29687,20408.285,0,0,1.3199
P06,454,IMTA,91,12.83099838122853,74947,961.645,28.34,7.503,30.413,6.032,5.685,0.0473,0.0461,202.862,225.816,0.23482,4.74039,25358.923,0,0,1.2782
P06,455,IMTA,92,13.18747736491753,86527,1141.073,30.759,7.41,29.074,5.615,5.377,0.0409,0.1905,203.34,284.117,0.24899,5.61165,27221.032,0,0,1.325
P06,456,IMTA,93,13.177604560112002,81403,1072.697,27.603,7.584,30.68,6.286,6.193,0.0126,0.1788,203.789,244.916,0.22832,5.26376,94260.154,0,0,1.3368
P06,457,IMTA,94,13.479934507533297,75622,1019.38,31.0,7.412,28.935,6.255,5.77,0.0353,0.2461,204.211,157.55,0.15456,4.99179,35157.013,0,0,1.3632
P06,458,IMTA,95,13.663776489821148,84164,1149.998,30.494,7.642,30.945,5.663,5.323,0.0323,0.2262,204.608,362.196,0.31495,5.62049,34747.078,0,0,1.2182
P06,459,IMTA,96,13.773092461649252,82320,1133.801,27.762,7.609,30.441,5.162,5.04,0.0557,0.1841,204.981,250.149,0.22063,5.53125,18649.071,0,0,1.4
P06,460,IMTA,97,14.0,70849,991.886,31.0,7.706,30.513,4.937,4.514,0.0471,0.1442,205.331,207.012,0.20871,4.83067,21086.398,0,0,1.3518
P06,461,IMTA,98,14.0,80777,1130.878,29.515,7.6,29.669,5.099,4.296,0.0191,0.4324,205.66,204.779,0.18108,5.49878,52085.229,0,0,1.3828
P06,462,IMTA,22,4.5,82223,370.003,30.337,7.638,29.415,5.342,4.666,0.0412,0.1154,50.0,129.094,0.3489,7.40007,6329.059,0,0,0.4369
P06,463,IMTA,23,4.64823477710931,80943,376.242,29.762,7.607,29.848,4.853,4.732,0.0389,0.289,52.228,86.083,0.2288,7.20377,6359.279,0,0,0.4057
P06,464,IMTA,24,4.850222270270669,86580,419.932,29.558,7.555,30.622,5.428,4.853,0.0569,0.2817,54.543,59.767,0.14233,7.69916,5110.494,0,0,0.4562
P06,465,IMTA,25,4.719865696001509,83888,395.94,29.838,7.41,30.439,5.878,5.01,0.01,0.3721,56.942,92.982,0.23484,6.9534,30346.627,0,0,0.4686
P06,466,IMTA,26,4.663498880720617,79340,370.002,27.036,7.464,29.672,5.741,4.407,0.0757,0.2316,59.426,118.579,0.32048,6.22629,4448.218,0,0,0.4737
P06,467,IMTA,27,4.961995165859079,86830,430.85,29.062,7.41,30.535,5.128,4.582,0.0197,0.2716,61.993,76.955,0.17861,6.94999,15355.215,0,0,0.5208
P06,468,IMTA,28,4.948436394329995,84951,420.375,29.206,7.478,29.595,5.167,5.026,0.0787,0.481,64.642,76.278,0.18145,6.50316,4188.721,0,0,0.4803
P06,469,IMTA,29,5.303163881079114,85109,451.347,27.0,7.528,30.14,5.185,4.788,0.0756,0.3468,67.37,132.512,0.29359,6.69955,4558.412,0,0,0.4865
P06,470,IMTA,30,5.6794338495913195,79377,450.816,29.412,7.652,29.79,5.145,4.507,0.0812,0.3019,70.175,121.529,0.26957,6.42421,4390.462,0,0,0.416
P06,471,IMTA,31,5.947965126863557,85309,507.415,27.881,7.717,30.836,5.726,5.276,0.0441,0.4973,73.053,80.482,0.15861,6.94584,9267.405,0,0,0.3969
P06,472,IMTA,32,6.0539423802882375,88563,536.155,29.281,7.73,28.206,5.824,5.734,0.0134,0.2539,76.001,131.44,0.24515,7.05454,30742.998,0,0,0.7165
P06,473,IMTA,33,5.752389083872061,88781,510.703,27.855,7.455,29.802,5.293,4.708,0.0227,0.194,79.016,101.766,0.19927,6.4633,17640.098,0,0,0.5884
P06,474,IMTA,34,6.008282569508452,73237,440.029,29.22,7.58,28.746,5.466,4.787,0.0379,0.4106,82.091,118.172,0.26856,5.36024,11546.355,0,0,0.4486
P06,475,IMTA,35,6.137269138967929,73359,450.224,28.598,7.411,30.598,5.928,4.852,0.0832,0.233,85.223,139.088,0.30893,5.28291,5998.561,0,0,0.7302
P06,476,IMTA,36,6.244115002460526,74624,465.961,29.524,7.616,30.102,5.373,4.799,0.0434,0.1956,88.405,91.807,0.19703,5.27077,10706.202,0,0,0.6003
P06,477,IMTA,37,6.187539305052529,81078,501.673,29.498,7.77,29.009,5.617,4.518,0.0744,0.2024,91.631,92.505,0.18439,5.4749,6828.369,0,0,0.5061
P06,478,IMTA,38,6.489959963091046,71012,460.865,30.503,7.77,30.244,5.755,5.167,0.0135,0.1095,94.896,103.031,0.22356,4.85651,37541.326,0,0,0.5528
P06,479,IMTA,39,6.524686739653793,89841,586.184,27.784,7.499,29.115,4.971,4.776,0.0258,0.4235,98.193,141.003,0.24054,5.96971,18212.572,0,0,0.7269
P06,480,IMTA,40,6.745410884177741,88091,594.21,29.409,7.41,30.324,5.467,5.038,0.0754,0.0622,101.515,164.807,0.27735,5.85345,7264.915,0,0,0.5798
P06,481,IMTA,41,7.153353174033933,76090,544.299,28.644,7.41,30.191,5.479,5.428,0.0213,0.182,104.854,86.357,0.15866,5.19103,25748.38,0,0,0.6376
P06,482,IMTA,42,7.124986874943367,78329,558.093,30.325,7.654,30.84,5.426,4.798,0.086,0.1846,108.203,177.623,0.31827,5.15783,6746.981,0,0,0.635
P06,483,IMTA,43,6.849446349552162,81100,555.49,28.618,7.604,29.112,6.312,5.825,0.0487,0.3511,111.556,80.326,0.1446,4.97948,14159.157,0,0,0.7324
P06,484,IMTA,44,6.950800547774488,74493,517.786,28.944,7.539,30.652,5.993,5.025,0.0419,0.2616,114.904,153.958,0.29734,4.50625,16054.627,0,0,0.8162
P06,485,IMTA,45,7.247045011206521,89657,649.748,28.27,7.47,30.514,5.76,5.404,0.0614,0.2185,118.241,149.605,0.23025,5.49514,10920.434,0,0,0.7945
P06,486,IMTA,46,7.500436014268849,71147,533.634,27.732,7.77,31.6,5.389,4.516,0.0367,0.3281,121.558,134.401,0.25186,4.38995,17389.645,0,0,0.6087
P06,487,IMTA,47,7.685178335094107,77899,598.668,29.059,7.515,29.43,5.03,4.472,0.0641,0.1284,124.85,149.441,0.24962,4.79511,9644.383,0,0,0.7309
P06,488,IMTA,48,7.96210325742374,70035,557.626,30.486,7.41,30.023,4.911,4.384,0.0478,0.0569,128.108,88.576,0.15884,4.35276,12902.405,0,0,0.8149
P06,489,IMTA,49,7.7736393032263,83236,647.047,28.697,7.72,30.287,5.284,4.749,0.0659,0.2049,131.328,220.511,0.3408,4.92696,10375.151,0,0,0.8417
P06,490,IMTA,50,8.2457329668127,72494,597.766,29.654,7.713,30.765,5.363,4.838,0.0742,0.1845,134.501,197.563,0.3305,4.44431,9589.64,0,0,0.7632
P06,491,IMTA,51,8.348911154553303,75442,629.859,31.0,7.41,30.113,5.169,4.668,0.0582,0.1007,137.624,185.805,0.29499,4.57668,12025.283,0,0,0.7613
P06,492,IMTA,52,8.423180495753732,77435,652.249,28.995,7.603,30.003,5.101,5.065,0.0367,0.2746,140.689,178.434,0.27357,4.63612,19041.519,0,0,0.7834
P06,493,IMTA,53,8.36018942019309,74594,623.62,28.899,7.551,29.844,5.905,5.866,0.0131,0.0813,143.692,167.692,0.2689,4.33999,60038.287,0,0,0.7088
P06,494,IMTA,54,8.761953306580088,71469,626.208,28.828,7.728,29.831,5.3,4.681,0.0661,0.3253,146.628,97.666,0.15596,4.27072,11576.78,0,0,0.7782
